AHI #,Project ID,Project Name,Owner,Developer,Address,Zip Code,TCAD ID,Council District,Kirwan Opportunity Index,Total Units,Total Affordable Units,Distance to High Freq. Transit,Unit Type,Housing Type,Status,Affordability Start Year,Affordability Expiration Year ,Affordability Period,Date Fee in Lieu Received,Fee in Lieu Status,Required Amount of Fee in Lieu,Units <= 30% MFI,Units <= 40% MFI,Units <= 50% MFI,Units <= 60% MFI,Units <= 65% MFI,Units <= 80% MFI,Market Rate Units,Funding,DDB,ERC,RNY,MDA,NBG,PUDDA,PUDDB,SMART,TOD,UNO,VMU,GO Bond 2006,GO Bond 2013,Location,Property Management Company,Phone Number,Website 
35,3292,2106 Chestnut Avenue,Blackland Community Development Corporation,Blackland Community Development Corporation,2106 Chestnut Avenue,78722,202248,1,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2013,2028,15,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"2106 Chestnut Avenue
Austin, Texas 78722
(30.283041, -97.71789)",,,
328,3866,Westgate Ridge Multifamily,"Songhai Development Company, LLC","Pedcor Investments-2015 CXLVIII, LP",8700 Westgate Boulevard,78745,,5,High,140,140,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,5,,None,,0,0,4,136,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"8700 Westgate Boulevard
Austin, Texas 78745
(30.192228, -97.832228)",Pedcor Management Company,512-717-5706,http://www.pedcormanagement.com/Home?ID=300
316,3838,900 South 1st Condos,PSW 900 Eastline LP,PSW 900 Eastline LP,900 S 1st Street,78704,,9,Very Low,69,7,1/2 Mile,Multifamily,Ownership,Site Plan Approved / Project Underway,,,99,,None,,0,0,0,0,0,4,62,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,No,No,"900 S 1st Street
Austin, Texas 78704
(30.254682, -97.752325)",,,
302,3818,Studio East,Transwestern,Transwestern,1630 E 6th Street,78702,,3,Very Low,139,15,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,None,,0,0,0,15,0,0,124,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,No,No,"1630 E 6th Street
Austin, Texas 78702
(30.262837, -97.725935)",,,
52,3309,Oak Springs Villas,Oak Springs Villas,Volunteers of America - Texas,3001 Oak Springs Drive,78702,,3,Very Low,56,56,1/4 Mile,Multifamily,Rental,Project Complete,2003,2023,20,,None,,0,0,56,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"3001 Oak Springs Drive
Austin, Texas 78702
(30.273009, -97.701313)",Volunteers of America,512-928-2015,https://www.voa.org/housing_properties/oak-springs-villas
257,3683,Guadalupe Neighborhood Development Corporation - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,809 E 9th Street,78702,,1,Very Low,1,1,1/2 Mile,Single Family,Rental,Project Complete,2016,2031,15,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"809 E 9th Street
Austin, Texas 78702
(30.268327, -97.732757)",,,
55,3312,1112 E 10th Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1112 E 10th Street,78702,192939,1,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2001,2021,20,,None,,0,0,0,0,0,1,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"1112 E 10th Street
Austin, Texas 78702
(30.267914, -97.728368)",,,
192,3573,Vintage West Campus,"22 1/2 Street Partners, LP",22 1/2 Street Partners,904 W 22nd Street,78705,203522,9,Moderate,62,6,1/2 Mile,Multifamily,Rental,Project Complete,2009,2024,15,10/01/2009 12:00:00 AM,Paid,"$26,860.00",0,0,0,0,0,6,56,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"904 W 22nd Street
Austin, Texas 78705
(30.285379, -97.747064)",American Campus Communities,512-478-9811,https://www.americancampus.com/student-apartments/tx/austin/texan-and-vintage-west-campus
269,3752,Alexander Oaks Apartments,Housing Authority of Travis County,Housing Authority of Travis County,6119 Valiant Circle,78749,311562,8,High,51,51,>1/2 Mile,Duplex,Rental,Site Plan Approved / Project Underway,,,5,,None,,0,0,0,51,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"6119 Valiant Circle
Austin, Texas 78749
(30.233889, -97.852505)",,,
31,3285,2107 Salina Street,Blackland Community Development Corporation,Blackland Community Development Corporation,2107 Salina Street,78722,,1,Very High,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2003,2023,20,,None,,0,0,0,0,0,1,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"2107 Salina Street
Austin, Texas 78722
(30.282013, -97.722726)",Blackland Community Development Corporation,512-220-8751,https://www.blacklandcdc.org/housing/
227,3608,Burnet Flats,Ardent Residential,Ardent Residential,5453 Burnet Road,78756,229557,7,Very High,103,10,1/4 Mile,Multifamily,Rental,Project Complete,2014,2054,40,,None,,0,0,0,10,0,0,93,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,No,No,"5453 Burnet Road
Austin, Texas 78756
(30.330008, -97.739925)",Greystar,512-280-0332,https://www.greystar.com/properties/austin-tx/burnet-flats-luxury-apartments?sc_lang=en
148,3530,The Reserve at Springdale,Ryan Companies US Inc.,Ryan Companies US INC.,5605 Springdale Road,78723,,1,Very Low,292,292,1/4 Mile,Multifamily,Rental,Project Complete,2017,2022,5,,None,,0,0,0,292,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"5605 Springdale Road
Austin, Texas 78723
(30.299444, -97.673969)",Lincoln Property Company,512-354-4427,https://www.reserveatspringdaleapts.com/
203,3584,Regents at 26th,"West Campus 26th, L.P.","West Campus 26th, L.P.",900 W 26th Street,78705,,9,Very High,139,14,1/2 Mile,Multifamily,Rental,Project Complete,2013,2028,15,,None,,0,0,0,0,0,14,125,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"900 W 26th Street
Austin, Texas 78705
(30.290833, -97.746524)",CWS,512-592-5015,https://www.cwsapartments.com/apartments/tx/austin/regents-west-at-26th/
17,3250,5406 Village Trail,Green Doors,Community Partnerships for the Homeless,5406 Village Trail,78744,293494,2,Moderate,3,3,1/4 Mile,Single Family,Rental,Project Complete,2002,2022,20,,None,,0,0,3,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"5406 Village Trail
Austin, Texas 78744
(30.194374, -97.745987)",Green Doors,512-469-9130,http://www.greendoors.org/housing/overview.php
347,3917,Elysian at Mueller,"Catellus Austin, LLC",Catellus Austin LLC,4650 Mueller Boulevard,78723,,9,Moderate,302,30,>1/2 Mile,Multifamily,Rental,Project Complete,2014,2019,5,,None,,0,0,0,0,0,30,226,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"4650 Mueller Boulevard
Austin, Texas 78723
(30.299488, -97.706846)",Amli Residential,512-380-1534,https://www.elysianatmueller.com/
130,3824,Cesar Chavez Foundation - Govalle Terrace (ThinkEast PUD),ThinkEast Austin MGT,ThinkEast Austin MGT,1141 Shady Lane,78721,192592,3,Very Low,97,78,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,,4,0,31,43,0,0,19,RHDA,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,"1141 Shady Lane
Austin, Texas 78721
(30.262896, -97.691371)",,,
190,3571,Galileo,"Udorn Thani Land Development, LLC","Udorn Thani Land Development, LLC",2501 San Gabriel Street,78705,,9,Moderate,47,5,1/2 Mile,Multifamily,Rental,Project Complete,2008,2023,15,08/20/2008 12:00:00 AM,Paid,"$29,390.00",0,0,0,0,0,5,42,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"2501 San Gabriel Street
Austin, Texas 78705
(30.289713, -97.74767)",Alex Ray,512-522-6787,http://galileoat25th.com/
69,3386,Homestead Oaks,"Foundation Communities, Inc.","Foundation Communities, Inc.",3226 W Slaughter Lane,78748,346937,5,Moderate,140,126,>1/2 Mile,Multifamily,Rental,Project Complete,2013,2053,40,,None,,14,0,70,42,0,0,14,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"3226 W Slaughter Lane
Austin, Texas 78748
(30.182083, -97.846682)",Foundation Communities,512-610-2222,http://foundcom.org/housing/our-austin-communities/homestead-oaks-apartments/
404,4408,Amli on 2nd,Amli Residential Properties,Amli Residential,421 W 3rd Street,78701,,9,Low,231,12,1/4 Mile,Multifamily,Rental,Project Complete,2007,2022,15,,None,$0.00,0,0,0,0,0,12,219,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,No,No,"421 W 3rd Street
Austin, Texas 78701
(30.266297, -97.747522)",Amli Residential,512-472-0421,https://www.amli.com/apartments/austin/downtown/austin/2nd-street/floorplans
327,3862,GNDC - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1100 E Cesar Chavez Street,78702,191735,3,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,0,1,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"1100 E Cesar Chavez Street
Austin, Texas 78702
(30.260186, -97.733427)",,,
253,3679,Pointe on Rio,19 Rio Partners LP,19 Rio Partners LP,1901 Rio Grande Street,78705,889961,9,Very High,122,12,1/4 Mile,Multifamily,Rental,Project Complete,2015,2030,15,07/15/2015 12:00:00 AM,Paid,"$66,388.00",0,0,0,0,0,12,110,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"1901 Rio Grande Street
Austin, Texas 78705
(30.282851, -97.745155)",Asset Campus Housing,512-298-4781,http://www.pointeonrio.com/
130,3851,Austin Affordable Corporation - ThinkEast PUD,ThinkEast Austin MGT,ThinkEast Austin MGT,1141 Shady Lane,78721,192592,3,Very Low,182,182,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,10,,None,,0,0,0,182,0,0,0,Development Incentives,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,"1141 Shady Lane
Austin, Texas 78721
(30.262896, -97.691371)",,,
151,3533,Housing First Oak Springs,Austin Travis County Integral Care,Austin Travis County Integral Care,3000 Oak Springs Drive,78702,432700,1,Very Low,50,50,1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,5,,None,,50,0,0,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"3000 Oak Springs Drive
Austin, Texas 78702
(30.273146, -97.700501)",Austin Travis County Integral Care,512-804-3526,http://housingfirstatx.org/
278,3755,Aspen West Campus,Aspen Heights,Aspen Heights,1909 Rio Grande Street,78705,203789,9,Very High,464,47,1/4 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,Pending,,0,0,0,47,0,0,417,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"1909 Rio Grande Street
Austin, Texas 78705
(30.283611, -97.745079)",Aspen Heights,855-208-5244,https://www.myaspenheights.com/our-locations/austin/
47,3304,Elm Ridge Apartments,"Elm Ridge Affordable Partners, Ltd.","Elm Ridge Affordable Partners, Ltd.",1161 Harvey Street,78702,,1,Very Low,130,130,1/2 Mile,Multifamily,Rental,Project Complete,2010,2109,99,,None,,0,0,130,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"1161 Harvey Street
Austin, Texas 78702
(30.27515, -97.702163)",LEDIC Realty Company,512-473-8955,http://www.elmridgeapartments.com/
241,3622,Eastside Station (fka Saltillo Station),Flournoy Development,Flournoy Development,1700 E 4th Street,78702,,3,Very Low,332,51,>1/2 Mile,Multifamily,Rental,Project Complete,2017,2057,40,,None,,0,0,51,0,0,0,281,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,No,No,"1700 E 4th Street
Austin, Texas 78702
(30.260287, -97.724791)",Matrix Residential,512-482-8002,http://eastsidestationapts.com/
234,3615,3110 S Congress,3110 S Congress LLC,3110 S Congress LLC,3114 S Congress Avenue,78704,,3,Very High,20,2,1/4 Mile,Multifamily,Ownership,Project Complete,2017,2057,40,,None,,0,0,0,0,0,1,18,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,No,No,"3114 S Congress Avenue
Austin, Texas 78704
(30.231309, -97.759192)",,,
38,3295,Austin Travis County MHMR,Austin Travis County Integral Care,Austin Travis County MHMR Center,403 E 15th Street,78721,471947,1,High,24,24,1/4 Mile,Multifamily,Rental,Project Complete,2010,2030,20,,None,,21,0,3,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"403 E 15th Street
Austin, Texas 78721
(30.275803, -97.735692)",Austin Travis County Integral Care,512-804-3526,http://www.integralcare.org/en/home/
2,3225,M Station,"Foundation Communities, Inc.","Foundation Communities, Inc.",2906 E Martin Luther King Jr Boulevard,78722,808621,1,Very High,150,140,>1/2 Mile,Multifamily,Rental,Project Complete,2009,2108,99,,None,,28,0,68,36,0,8,10,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,"2906 E Martin Luther King Jr Boulevard
Austin, Texas 78722
(30.281914, -97.708032)",Foundation Communities,512-474-6767,http://foundcom.org/housing/our-austin-communities/m-station-apartments/
103,3490,Wilshire West (Princeton Apts.),,San Antonio Alternative Housing Corporation,4411 Airport Boulevard,78745,,9,Moderate,90,84,>1/2 Mile,Multifamily,Rental,Project Complete,1999,2032,33,,None,,0,0,0,36,0,48,6,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,No,No,"4411 Airport Boulevard
Austin, Texas 78745
(30.300881, -97.713539)",M3 Multifamily,512-444-5700,http://www.m3multifamily.com/find-an-apartment/
30,3277,1905 E 9th Street,Blackshear Neighborhood Development Corporation,Blackshear Neighborhood Development Corporation,1905 E 9th Street,78702,193197,1,Very High,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2009,2108,99,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,"1905 E 9th Street
Austin, Texas 78702
(30.264078, -97.720962)",Blackshear Neighborhood Development Corportation,512-476-2222,
85,4474,The Chicon (aka 'Chicon Corridor'),Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,1309 Chicon Street,78702,,1,Very Low,15,11,>1/2 Mile,Multifamily,Ownership,Project Certified / Loan Executed,,,99,,None,,0,0,0,0,0,11,4,A&D,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,"1309 Chicon Street
Austin, Texas 78702
(30.275541, -97.720301)",Community Wheelhouse,512-900-3683,http://www.thechicon.com/
130,3515,ThinkEast PUD,ThinkEast Austin MGT,ThinkEast Austin MGT,1141 Shady Lane,78721,192592,3,Very Low,184,0,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,0,,None,,0,0,0,0,0,0,184,Development Incentives,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,"1141 Shady Lane
Austin, Texas 78721
(30.262896, -97.691371)",,,
30,3278,1705 Rosewood Avenue,Blackshear Neighborhood Development Corporation,Blackshear Neighborhood Development Corporation,1705 Rosewood Avenue,78702,194917,1,Very High,2,2,>1/2 Mile,Duplex,Rental,Project Complete,2009,2108,99,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,"1705 Rosewood Avenue
Austin, Texas 78702
(30.269455, -97.7206)",Blackshear Neighborhood Development Corportation,512-476-2222,
65,3380,2106 Chicon Street,Blackland Community Development Corporation,Blackland Community Development Corporation,2106 Chicon Street,78722,202248,1,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2014,2113,99,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"2106 Chicon Street
Austin, Texas 78722
(30.282456, -97.721801)",,,
176,3557,Block at Pearl - North,"Pearl Block, L.P. & Delaware Ltd. Partnership","Pearl Block, L.P. & Delware Ltd. Partnership",901 W 22nd Street,78705,544572,9,High,47,5,1/2 Mile,Multifamily,Rental,Project Complete,2008,2023,15,08/15/2007 12:00:00 AM,Paid,"$22,256.00",0,0,0,0,0,5,42,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"901 W 22nd Street
Austin, Texas 78705
(30.28537, -97.746973)",American Campus Communities,512-478-9811,http://www.theblockwestcampus.com/
25,3268,Pecan Springs Commons,Green Doors,Green Doors,5803 Sweeney Circle,78723,217254,1,Very Low,4,4,1/4 Mile,FourPlex,Rental,Project Complete,2012,2111,99,,None,,0,0,4,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,"5803 Sweeney Circle
Austin, Texas 78723
(30.305178, -97.679413)",,,
347,3902,Amli at Mueller,"Catellus Austin, LLC",Catellus Austin LLC,1900 Simond Avenue,78723,820882,9,High,279,42,>1/2 Mile,Multifamily,Rental,Project Complete,2015,2020,5,,None,,0,0,0,42,0,0,237,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"1900 Simond Avenue
Austin, Texas 78723
(30.296779, -97.70403)",Amli Residential,844-886-9487,https://www.amli.com/apartments/austin/central-austin/austin/mueller
74,3391,Parkwest Condos,Frameworks Community Development Corporation,Frameworks Community Development Corporation,10616 Mellow Meadows Drive,78750,,6,Moderate,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2014,2112,99,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"10616 Mellow Meadows Drive
Austin, Texas 78750
(30.460812, -97.800892)",Frameworks Community Development Corporation,512-386-1500,https://frameworkscdc.org/
263,3728,The Nine at Austin,Scannell Development Company,Scannell Development Company,2518 Leon Street,78705,206064,9,Very High,98,10,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,None,,0,0,0,10,0,0,88,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"2518 Leon Street
Austin, Texas 78705
(30.290966, -97.749107)",Spaces Management,737-777-8016,http://theninewestcampus.com/
33,3289,2009 Salina Street,Blackland Community Development Corporation,Blackland Community Development Corporation,2009 Salina Street,78722,202290,1,Very High,6,6,>1/2 Mile,Multifamily,Rental,Project Complete,2009,2019,10,,None,,0,0,0,6,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"2009 Salina Street
Austin, Texas 78722
(30.281154, -97.722542)",Blackland Community Development Corporation,512-220-8751,https://www.blacklandcdc.org/housing/
311,3828,Lamar Flats,"SL South Lamar, LP","SL South Lamar, LP",3607 S Lamar Boulevard,78704,306056,5,Moderate,308,31,1/4 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,None,,0,0,0,0,0,31,277,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,No,No,"3607 S Lamar Boulevard
Austin, Texas 78704
(30.239381, -97.788256)",Greystar,512-842-6658,https://www.greystar.com/properties/austin-tx/groves-south-lamar-apartments?sc_lang=en
175,3556,Texan Tower,2505 San Gabriel Ltd.,2505 San Gabriel Ltd.,2505 San Gabriel Street,78705,,9,High,74,7,1/2 Mile,Multifamily,Rental,Project Complete,2008,2023,15,03/09/2007 12:00:00 AM,Paid,"$37,964.00",0,0,0,0,0,7,67,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"2505 San Gabriel Street
Austin, Texas 78705
(30.290121, -97.747629)",Texan Properties,512-476-1976,http://www.texantower.com/
202,3583,Callaway House Austin,ACC OP (West Campus) LLC,ACC OP (West Campus) LLC,505 W 22nd Street,78705,891234,9,Moderate,219,22,1/4 Mile,Multifamily,Rental,Project Complete,2013,2028,15,05/24/2013 12:00:00 AM,Paid,"$87,795.00",0,0,0,0,0,22,197,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"505 W 22nd Street
Austin, Texas 78705
(30.285138, -97.743605)",American Campus Communities,512-478-9811,https://www.americancampus.com/student-apartments/tx/austin/the-callaway-house-austin
335,4467,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3009 Father Joe Znotas Street,78702,,3,Very Low,1,1,1/4 Mile,Single Family,Ownership,Project Certified / Loan Executed,,,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,"3009 Father Joe Znotas Street
Austin, Texas 78702
(30.269003, -97.702562)",,,
105,3492,Ivy Condos - Acq of 10 Units (2/5/13),"ESCT Austin Housing III, Inc.",Easter Seals of Central Texas,3204 Manchaca Road,78704,753856,5,High,10,10,1/4 Mile,Multifamily,Rental,Project Complete,2013,2112,99,,None,,0,0,10,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"3204 Manchaca Road
Austin, Texas 78704
(30.240187, -97.782174)",,,
12,3238,303 San Saba Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,303 San Saba Street,78702,189765,3,Low,1,1,1/4 Mile,Single Family,Rental,Project Complete,2005,2025,20,,None,,0,0,0,1,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"303 San Saba Street
Austin, Texas 78702
(30.255888, -97.714527)",,,
231,3612,Burnet Marketplace Vertical Mixed Use Development,Llano Residential LP,Llano Residential LP,6701 Burnet Road,78757,,7,Very High,343,34,1/4 Mile,Multifamily,Rental,Project Complete,2016,2056,40,,None,,0,0,0,34,0,0,309,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,No,No,"6701 Burnet Road
Austin, Texas 78757
(30.342715, -97.738562)",CWS,512-267-5223,https://www.cwsapartments.com/apartments/tx/austin/marq-on-burnet/
371,4046,AMLI South Shore Phase II,"1620 East Riverside Drive, LLC",Amli Residential,1620 E Riverside Drive,78741,,9,Low,75,4,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,$0.00,0,0,0,0,0,4,71,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,No,No,"1620 E Riverside Drive
Austin, Texas 78741
(30.24577, -97.731202)",Amli Residential,512-447-1620,https://www.amli.com/apartments/austin/central-east-austin/austin/south-shore
58,3320,SOL,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,5929 Lux Street,78721,772787,3,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2009,2049,40,,None,,0,0,0,1,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"5929 Lux Street
Austin, Texas 78721
(30.258806, -97.684073)",,,
165,3546,Enfield Gardens,Enfield Gardens LLC,Enfield Gardens LLC,2300 Enfield Road,78726,114291,10,High,36,4,>1/2 Mile,Multifamily,Ownership,Site Plan Approved / Project Underway,,,5,,None,,0,0,0,0,0,4,32,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"2300 Enfield Road
Austin, Texas 78726
(30.287769, -97.767314)",,,
318,3845,Sunfield PUD,,"A&M Option 541, LP",,,839821,5,Very Low,"1,165",117,>1/2 Mile,Single Family,Ownership,Project Certified / Loan Executed,,,40,,None,,0,0,0,0,0,117,"1,048",Development Incentives,No,No,No,No,No,Yes,No,No,No,No,No,No,No,"Austin, Texas
(30.264979, -97.746598)",,,
292,3772,The Rail @ MLK,1800 Alexander LP,1800 Alexander LP,2921 E 17th Street,78702,,1,Moderate,235,58,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,99,,None,,3,3,52,0,0,0,167,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,"2921 E 17th Street
Austin, Texas 78702
(30.279348, -97.710341)",,,
30,3276,2503 E 9th Steet,Blackshear Neighborhood Development Corporation,Blackshear Neighborhood Development Corporation,2503 E 9th Steet,78702,193490,1,Very High,1,1,1/4 Mile,Single Family,Rental,Project Complete,2009,2108,99,,None,,1,0,0,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,"2503 E 9th Steet
Austin, Texas 78702
(30.26494, -97.714346)",Blackshear Neighborhood Development Corportation,512-476-2222,
78,3397,Lucero Apartments (formerly Oak Creek Village),"2013 Travis Oak Creek, LP","Eureka Holdings, LLC",2324 Wilson Street,78704,845682,9,Moderate,173,173,1/4 Mile,Multifamily,Rental,Project Complete,2009,2049,40,,None,,18,0,70,85,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"2324 Wilson Street
Austin, Texas 78704
(30.241978, -97.756246)",Dominium Management,512-538-1760,https://www.dominiumapartments.com/find-apartment/properties/texas/austin/lucero.html
124,3509,Villages at Ben White,Ben White Senior Development LP,Ben White Senior Development LP,7000 E Ben White Boulevard,78741,,3,Low,183,183,1/2 Mile,Multifamily,Rental,Project Complete,2016,2021,5,,None,,0,0,0,183,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"7000 E Ben White Boulevard
Austin, Texas 78741
(30.215117, -97.702278)",Capstone Management,512-222-5659,http://villagesatbenwhite.com/
335,4471,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3017 Father Joe Znotas Street,78702,,3,Very Low,1,1,1/4 Mile,Single Family,Ownership,Project Certified / Loan Executed,,,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,"3017 Father Joe Znotas Street
Austin, Texas 78702
(30.268895, -97.702379)",,,
380,3973,Aria Grand,"Saigebrook Development, LLC","Saigebrook Development, LLC",1800 S IH 35,78704,,9,Low,70,60,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,$0.00,6,0,24,30,0,0,10,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"1800 S IH 35
Austin, Texas 78704
(30.239956, -97.738053)",,,
162,3543,Merritt Cornerstone Apartments,DDC Merritt Cornerstone Ltd.,DDC Merritt Cornerstone LTD,4500 W Howard Lane,78728,,7,Moderate,200,104,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,13,0,50,41,0,0,96,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"4500 W Howard Lane
Austin, Texas 78728
(30.443949, -97.708641)",,,
54,3310,Spring Terrace Apartments,Spring Terrace Housing Corporation,"Foundation Communities, Inc.",7101 N IH-35,78752,459975,4,Very Low,140,140,1/4 Mile,Multifamily,Rental,Project Complete,2005,2104,99,,None,,0,0,140,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"7101 N IH-35
Austin, Texas 78752
(30.332073, -97.704002)",Foundation Communities,512-492-8980,http://foundcom.org/housing/our-austin-communities/spring-terrace/
387,4047,1801 E 6th Street,"RRZ E 6th, LP",Big Red Dog,1801 E 6th Street,78702,,3,Very Low,0,0,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,0,,Paid,"$491,139.00",0,0,0,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,No,No,"1801 E 6th Street
Austin, Texas 78702
(30.262015, -97.723473)",,,
41,3298,Legacy Apartments,Mary Lee Community,Mary Lee Foundation,1340 Lamar Square Drive,78704,102147,5,Very High,40,40,1/4 Mile,Multifamily,Rental,Project Complete,2013,2112,99,,None,,0,0,36,0,0,4,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"1340 Lamar Square Drive
Austin, Texas 78704
(30.253908, -97.763984)",Mary Lee Foundation,512-443-5777,http://www.maryleefoundation.org/programs-and-services/affordable-housing/
